Dossiernummer;Projectcode;Dossier datum aanvraag;Dossier dienst;Dossiertype;Dossier districten;Dossier cluster;Dossier onderwerp;Aard der werken;Bouwheer;Dossierverantwoordelijke voornaam + naam;Ontwerper voornaam + naam;Ingenieur voornaam + naam;Partners;Beleidsdoelstellingen;Dossier extra kenmerk;Totaal raming intern;Dossier status;Dossier toestand;Dossier klasse;Dossier actieve fases;Status planning;Actief planningsblok;Meerjarenplanning?;Jaartal meerjarenplanning;Klasse ontwerp;Subklasse ontwerp;Geplande startdatum ontwerp;Geplande einddatum ontwerp;Effectieve einddatum ontwerp;Klasse gunning;Subklasse gunning;Geplande startdatum Gunning;Geplande einddatum Gunning;Effectieve einddatum Gunning;Geplande startdatum Werf;Effectieve startdatum werf;Geplande einddatum Werf;Effectieve einddatum Werf;Dossier einddatum;Sperperiode?;Einddatum sperperiode;URL A-stad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12539;M01750;18-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Flamingostraat (rijbaankussens);Onderhoudswerken, Straatmeubilair, Straatmeubilair, Tekenopdracht, Wegeniswerken;DISTRICT MERKSEM ;Lindsey Pauwels;Stéphanie André;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2021;7.786,15;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Intern;Extra small;01-06-2020;03-09-2020;03-09-2020;Intern;Deelopdracht;04-09-2020;22-07-2021;29-07-2021;30-08-2021;29-08-2021;01-09-2021;01-09-2021;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12540;M01749;18-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Molenlei (fietsstraten);Externe opmeting, Wegeniswerken;STAD ANTWERPEN GEMEENTE;Bram De Pooter;Steven Aelbrecht;Jeroen Vermeersch;STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS01,2LMS0104,2LMS010402/ Stad/OCMW,2LMS03,2LMS0301,2LMS030117;PRIORITEIT UITVOERING 2022;270.600,56;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Extra small;05-02-2021;25-03-2022;25-03-2022;Intern;Deelopdracht;26-03-2022;21-10-2022;04-11-2022;14-11-2022;14-11-2022;14-07-2023;14-07-2023;;Ja;14-07-2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12541;M01748;18-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Stella Marisstraat (ontharden schoolomgeving);Onderhoudswerken, Tekenopdracht, Wegeniswerken;DISTRICT MERKSEM ;Lindsey Pauwels;Jill Buytaert;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2021;0,00;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Extra small;18-04-2020;15-09-2020;16-09-2020;Intern;Deelopdracht;17-09-2020;06-05-2021;21-06-2021;03-08-2021;02-08-2021;31-08-2021;20-08-2021;;Ja;20-08-2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12542;M01683;19-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Coebergerstraat (aanleg boomvakken);Aanleg groenzone;DISTRICT ANTWERPEN ;Reinhilde Schmit;Mike Rincheval;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2022;4.635,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Intern;Extra small;18-04-2020;15-09-2020;30-06-2020;Intern;Deelopdracht;15-09-2020;30-09-2021;05-11-2021;07-02-2022;07-02-2022;14-02-2022;18-02-2022;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12543;M02152;19-03-2020;Publieke Ruimte;Investeringsproject;Deurne;Noord;Bisschoppenhoflaan (boomvakken en kruispunten tussen sportpaleis en Nijverheidslaan_QW_ABU);Aanleg groenzone, Externe opmeting, Wegeniswerken;AWV ANTWERPEN ;Els Proost;Siegfried Pevenage;Jeroen Vermeersch;AWV ANTWERPEN , DISTRICT DEURNE ;district Deurne,1SDE01,1SDE0101,1SDE010101/ district Deurne,1SDE01,1SDE0101,1SDE010103;PRIORITEIT UITVOERING 2021;1.810.347,62;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Ja;2021;Intern;Extra small;18-06-2020;15-05-2023;;Partner;Open aanbesteding - Medium;15-05-2023;10-01-2024;;10-04-2024;;21-08-2024;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12544;M01684;20-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Eglantierlaan (voetpadherstelling);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;19.172,46;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Geen;Geen;;;;Intern;Deelopdracht;19-04-2020;13-07-2020;20-04-2020;10-03-2021;10-03-2021;22-03-2021;22-03-2021;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12545;M01807;23-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Groenendaallaan (herstelling voetpad 104-106);Onderhoudswerken, Wegeniswerken;STAD ANTWERPEN ;Luc Smets;Stéphanie André;Luc Smets;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;3.914,19;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;22-04-2020;16-07-2020;16-07-2020;15-09-2020;14-05-2020;22-09-2020;17-09-2020;19-07-2023;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12546;M01820;23-03-2020;Publieke Ruimte;Investeringsproject;Ekeren;Noord;Kapelsesteenweg (voetpad plasvorming verplaatsen kolken.);Onderhoudswerken;STAD ANTWERPEN ;Luc Smets;;Luc Smets;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;6.224,16;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;22-04-2020;16-07-2020;16-07-2020;14-08-2020;14-08-2020;21-08-2020;21-08-2020;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12549;M01817;23-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Ernest Van Dijckkaai, Sint-Jansvliet (boordsteenverlaging);Onderhoudswerken;STAD ANTWERPEN ;Luc Smets;;Luc Smets;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;5.297,41;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Geen;Geen;;;;Geen;Geen;;;;14-10-2020;13-07-2020;25-11-2020;17-07-2020;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12550;M01818;23-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Maantjessteenweg (herstelling bushalte 87);Onderhoudswerken, Wegeniswerken;STAD ANTWERPEN ;Luc Smets;;Luc Smets;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;4.906,59;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;22-04-2020;16-07-2020;16-07-2020;14-08-2020;14-08-2020;21-08-2020;28-08-2020;04-09-2023;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12551;;23-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen, Berchem;Midden;Posthofbrug, Stanleystraat (fietsbrug);Kunstwerk (bv: brug, tunnel, kade, fontein, standbeeld,...), Onderhoudswerken;STAD ANTWERPEN GEMEENTE;Gert De Wilde;Jan Peeters;Gert De Wilde;STAD ANTWERPEN GEMEENTE;;PRIORITEIT UITVOERING 2020;96.000,00;Plandatum overschreden;Lopend;Uitvoering door partner;Natraject;Voltooid;Sperperiode;Nee;;Geen;Geen;;;;Geen;Geen;;;;22-04-2020;22-04-2020;06-05-2020;28-04-2020;;Ja;28-04-2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12552;M01819;23-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Grote Markt (corona winkel- en wandelstraten bovenlokale locaties);Onderhoudswerken;STAD ANTWERPEN ;Luc Smets;;;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;174.171,45;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;;;;;;;;;;;;;;;;;;;;;;NO_RAP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12553;M01745;24-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Flamingostraat (vervangen toplaag asfalt);Onderhoudswerken, Wegeniswerken;DISTRICT MERKSEM ;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2021;101.620,91;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Nee;;Geen;Geen;;;;Intern;Deelopdracht;18-09-2020;08-07-2021;29-07-2021;26-08-2021;26-08-2021;10-09-2021;10-09-2021;;Ja;10-09-2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12554;M01744;24-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Hennepstraat, Klaverstraat, Roggestraat (vernieuwen voetpaden en verlichting);Aanleg verlichting, Externe studieopdracht sloopexpert, Onderhoudswerken, Wegeniswerken;DISTRICT MERKSEM ;Jeroen Vermeersch;Stéphanie André;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2021;197.219,77;Plandatum overschreden;Lopend;Uitvoering intern;Natraject, Oplevering;Voltooid;Sperperiode;Nee;;Geen;Geen;23-04-2020;23-04-2020;23-04-2020;Intern;Deelopdracht;27-08-2020;22-04-2021;01-04-2021;04-10-2021;01-07-2021;18-11-2021;25-11-2021;;Ja;25-11-2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12555;M01743;24-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Roggestraat (vervangen toplaag asfalt);Onderhoudswerken, Wegeniswerken;DISTRICT MERKSEM ;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2021;42.208,72;Op Schema;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Nee;;Geen;Geen;;;;Intern;Deelopdracht;27-08-2020;08-07-2021;29-07-2021;25-11-2021;18-11-2021;02-12-2021;08-12-2021;;Ja;08-12-2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12556;M01742;24-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Laarsebaan (plaatselijke herstellingen voetpad);Onderhoudswerken, Wegeniswerken;DISTRICT MERKSEM ;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2020;28.908,11;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Nee;;Geen;Geen;23-04-2020;23-04-2020;23-04-2020;Intern;Deelopdracht;23-04-2020;17-07-2020;11-05-2020;07-09-2020;18-06-2020;05-10-2020;10-07-2020;24-08-2023;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12557;M01691;24-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Entrepotkaai (plein thv Koninklijke Entrepot);Onderhoudswerken;DISTRICT ANTWERPEN ;Bonnie van der Burgh;Bonnie van der Burgh;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2023;460.000,00;Plandatum overschreden;In wacht;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Nee;;Intern;Extra small;23-04-2020;19-12-2022;;Intern;Deelopdracht;19-12-2022;14-03-2023;;12-06-2023;;06-11-2023;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12558;M01753;24-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Van Immerseelstraat (rode loper);Aanleg verlichting, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking, Wegeniswerken;STAD ANTWERPEN GEMEENTE;Jan Peeters;Siegfried Pevenage;Joppe Balbaert;DISTRICT ANTWERPEN , STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS01,2LMS0104,2LMS010402;PRIORITEIT UITVOERING 2021;330.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject, Oplevering;Voltooid;Sperperiode;Nee;;Intern;Extra small;24-03-2020;24-03-2020;24-03-2020;Intern;Deelopdracht;24-03-2020;15-07-2020;24-07-2020;29-03-2021;29-03-2021;21-06-2021;16-07-2021;;Ja;16-07-2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12559;M01693;25-03-2020;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Karel Mestdaghplein (Openbare verlichting);Aanleg verlichting;DISTRICT WILRIJK ;Patrick Cuyvers;;;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010701;PRIORITEIT UITVOERING 2020;6.000,00;Op Schema;Afgesloten;Zuiver lichtproject;;Voltooid;;Nee;;Intern;Zuiver lichtproject;01-04-2020;05-04-2020;05-04-2020;Geen;Geen;;;;01-11-2020;04-07-2020;06-11-2020;18-05-2021;30-03-2023;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12560;M01840;25-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Beukenlaan (voet- en fietspad);Aanleg verlichting, Onderhoudswerken, Sloopexpert, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking;STAD ANTWERPEN ;Luc Smets;Bob Lens;Luc Smets;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;435.342,13;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Intern;Extra small;24-04-2020;21-09-2020;17-08-2020;Intern;Deelopdracht;17-08-2020;19-10-2020;12-10-2020;15-10-2020;12-10-2020;27-05-2021;27-05-2021;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12561;M01839;25-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Acacialaan, Beukenlaan (fietspad asfaltering + asfalt hoeken);Onderhoudswerken, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking;STAD ANTWERPEN ;Luc Smets;Bob Lens;Luc Smets;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2021;51.101,10;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Geen;Geen;;;;Geen;Geen;;;;22-10-2020;22-10-2020;28-05-2021;28-05-2021;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12562;;25-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Groenendaallaan (herinrichting busdoorsteek);Onderhoudswerken;STAD ANTWERPEN GEMEENTE;Véronique Termolle;Mike Rincheval;Luc Smets;STAD ANTWERPEN GEMEENTE;;STRUCTUREEL ONDERHOUD 2021;;Plandatum overschreden;Stopgezet;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Nee;;Intern;Extra small;24-04-2020;21-09-2020;;Intern;Deelopdracht;21-09-2020;15-12-2020;;15-03-2021;;26-04-2021;;02-03-2021;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12564;M02018;26-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Henri Van Heurckstraat (LED_Projecten - grondspots);Aanleg verlichting;DISTRICT ANTWERPEN ;Toon Meulemans;;Toon Meulemans;DISTRICT ANTWERPEN , DISTRICT ANTWERPEN NVT, FLUVIUS SYSTEM OPERATOR , STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030112;VERLICHTING;22.106,00;Plandatum overschreden;Lopend;Zuiver lichtproject;Uitvoering verlichting;Voltooid;;Nee;;Geen;Geen;;;;Geen;Geen;;;;06-11-2022;06-11-2022;02-12-2022;02-12-2022;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12565;M02643;26-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Godefriduskaai, Hanzestedenplaats, Nieuwpoortkaai, Oostendekaai, Sint-Aldegondiskaai, Veurnekaai (Omgeving MAS (grondspots) + zuidelijk deel dokken);Aanleg verlichting;STAD ANTWERPEN ;Toon Meulemans;;Johan Kinoo;FLUVIUS SYSTEM OPERATOR , STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030112/ Stad/OCMW,2LMS03,2LMS0301,2LMS030117;VERLICHTING;258.600,00;Plandatum overschreden;Lopend;Zuiver lichtproject;Ontwerp verlichting;In bewerking;Ontwerp;Nee;;Intern;Zuiver lichtproject;25-01-2023;11-11-2023;;Intern;Zuiver lichtproject;11-11-2023;30-01-2024;;29-04-2024;;30-05-2024;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12566;M01793;27-03-2020;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Groenenborgerlaan (Rijbaan 2 zijden asfalterings- en funderingswerken. Fase 5);Onderhoudswerken, Sloopexpert, Wegeniswerken;STAD ANTWERPEN ;Lies Augustyns;Mike Rincheval;Lies Augustyns;EVEKA BVBA, STAD ANTWERPEN , UNIVERSITEIT ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030102/ Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;390.100,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Geen;Geen;;;;Geen;Geen;;;;13-05-2020;30-04-2020;25-09-2020;25-09-2020;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12567;M01805;27-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Gerard Le Grellelaan (Ringfietspad);Onderhoudswerken;STAD ANTWERPEN ;Luc Smets;;Luc Smets;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;12.576,54;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Geen;Geen;;;;Geen;Geen;;;;11-06-2020;11-06-2020;11-06-2020;11-06-2020;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12568;M01696;27-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Palmenlaan (wortelopdruk);Aanleg verlichting, Onderhoudswerken, Sloopexpert, Wegeniswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Bob Lens;Anne Van Dessel;BEHEERSMAATSCHAPPIJ ANTWERPEN MOBIEL , DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;303.740,17;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Intern;Extra small;26-04-2020;23-09-2020;23-10-2020;Intern;Deelopdracht;23-10-2020;16-01-2021;08-02-2021;21-09-2021;21-09-2021;03-12-2021;19-11-2021;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12569;M01697;27-03-2020;Publieke Ruimte;Investeringsproject;Deurne;Noord;Turnhoutsebaan (Oversteek Jezuïetendreef);Onderhoudswerken, Tekenopdracht;DISTRICT DEURNE ;Els Proost;Stéphanie André;Jeroen Vermeersch;DISTRICT DEURNE ;District Deurne,2DEU01,2DEU0101,2DEU010101;STRUCTUREEL ONDERHOUD 2020;8.516,23;Plandatum overschreden;Lopend;Uitvoering intern;Natraject, Oplevering, Werfopvolging;Voltooid;;Nee;;Intern;Tekenopdracht;26-04-2020;14-08-2020;14-08-2020;Intern;Deelopdracht;14-08-2020;04-12-2020;30-11-2020;15-03-2021;12-03-2021;20-03-2021;19-03-2021;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12570;M01698;30-03-2020;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Floraliënlaan (vernieuwen parkpaden begraafplaats);Onderhoudswerken, Sloopexpert, Veiligheidscoördinator ontwerp, Wegeniswerken;DISTRICT BERCHEM ;Eva Bruynseels;;Andreas Duren;DISTRICT BERCHEM , EVEKA BVBA, STAD ANTWERPEN GEMEENTE;District Berchem,2BER01,2BER0106,2BER010601;STRUCTUREEL ONDERHOUD 2023;154.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Geen;Geen;;;;Intern;Deelopdracht;04-05-2020;14-08-2020;14-08-2020;06-08-2020;05-08-2020;10-12-2020;27-11-2020;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12571;M01815;30-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Grote Markt (dringende kleine bovenlokale werken);Onderhoudswerken;STAD ANTWERPEN ;Luc Smets;;Anne Van Dessel;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;50.000,00;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier;;;;;;;;;;;;;;;;;;;;;;NO_RAP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12572;M01699;30-03-2020;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Huybrechtsstraat (ontharden voetpaden);Tekenopdracht, Wegeniswerken;DISTRICT BORGERHOUT ;Ellen De Schutter;;Andreas Duren;DISTRICT BORGERHOUT ;District Borgerhout,2BOR01,2BOR0103,2BOR010301/ District Borgerhout,2BOR01,2BOR0103,2BOR010302;STRUCTUREEL ONDERHOUD 2020;11.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Intern;Tekenopdracht;01-07-2020;09-09-2020;20-08-2020;Intern;Deelopdracht;21-08-2020;20-02-2021;22-02-2021;25-05-2021;25-05-2021;01-06-2021;28-05-2021;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12573;M01700;30-03-2020;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Baron de Catersstraat, Victor Jacobslei (dichtzetten middenberm en voetpaduitstulpingen);Onderhoudswerken, Wegeniswerken;DISTRICT BERCHEM ;Kenneth Willockx;Jaana Perdieus;Andreas Duren;DISTRICT BERCHEM ;District Berchem,2BER01,2BER0102,2BER010201;STRUCTUREEL ONDERHOUD 2021;212.719,72;Plandatum overschreden;Lopend;Uitvoering intern;Natraject, Oplevering;Voltooid;;Ja;2020;Intern;Tekenopdracht;06-10-2020;24-01-2021;22-03-2021;Intern;Deelopdracht;23-03-2021;07-03-2021;07-03-2021;21-06-2021;23-04-2021;28-09-2021;28-09-2021;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12574;M02075;30-03-2020;Publieke Ruimte;Investeringsproject;Ekeren;Noord;Leugenberg (Herinrichting Leugenberg tot Hoevenen(AWV));Aanleg verlichting, Wegeniswerken;AWV ANTWERPEN ;Wine Asselberghs;Tom Janssens;Isabelle Declerck;AWV ANTWERPEN , STAD ANTWERPEN ;Stad/OCMW,2LMS01,2LMS0104,2LMS010402;PROJECTREGIE;1.580.000,00;Plandatum overschreden;Lopend;Intake;Intake;Verkorte doorlooptijd;Ontwerp;Ja;2024;Partner;Large;01-02-2022;26-10-2023;;Partner;Open aanbesteding - Extra large;26-10-2023;10-10-2024;;09-01-2025;;06-11-2025;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12576;M01790;01-04-2020;Publieke Ruimte;Investeringsproject;Ekeren;Noord;Veltwijcklaan;Wegeniswerken;STAD ANTWERPEN ;Luc Smets;;Luc Smets;STAD ANTWERPEN ;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2020;45.921,45;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;01-05-2020;20-06-2020;20-06-2020;05-08-2020;04-08-2020;08-08-2020;08-08-2020;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU12577;M01715;02-04-2020;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Putsebaan;Onderhoudswerken, Wegeniswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;District Berendrecht, Zandvliet, Lillo,2BZL01,2BZL0101,2BZL010101;STRUCTUREEL ONDERHOUD 2022;34.076,61;Op Schema;Lopend;Uitvoering intern;Natraject;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;10-05-2021;08-08-2021;13-08-2021;21-04-2022;21-04-2022;09-05-2022;10-05-2022;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
